Unnamed: 0,D,S,variance,lengthscale,variance_m,variancve_p,D_95_l,S_95_l,variance_95_l,lengthscale_95_l,variance_m_95_l,variancve_p_95_l,D_95_u,S_95_u,variance_95_u,lengthscale_95_u,variance_m_95_u,variancve_p_95_u,gene_id,tr_id
92,0.009761604263912085,0.15196550228854835,6.400436460353827,39.0487962850284,36.77213810276297,0.3348414993757146,,0.12516379338848127,0.3259019514884305,0.002927460090383601,0.9936862420137399,0.19036280753702248,,0.1845063437325964,125.69911501275837,520863.97225994064,1360.7817875272306,0.5889744491311486,FBgn0013765,FBtr0087704
93,0.19864572333610345,0.17956069416000298,5.8309784870485375,37.17828233739567,0.7470817541892729,0.4083724151766311,0.17257037177530565,,0.353322763234919,11.81970564666682,0.4565270166885888,0.24931325667960136,0.2286610557408,,96.23017154379198,116.94239424218632,1.222558856408798,0.6689095946932034,FBgn0013765,FBtr0309888
95,0.02687247345786053,0.13104243989544176,6.414641656281923,39.01445706340917,5.704022024840389,0.32924698671898744,,0.10626082309445044,0.317177208431946,0.0010056420899632948,1.5125570240384345,0.1900036072575317,,0.16160350121217246,129.73071987716915,1513588.0599509857,21.51050621086369,0.5705343168385346,FBgn0013765,FBtr0309892
96,0.20953453086473453,0.13589445261486138,15.535755946223302,38.637914550569796,1.914419291119804,1.5330176472436137,,0.07193241493401982,0.06634271589686502,,1.0483350460231595,0.8771943311764084,,0.25673129796117616,3638.074045624321,,3.4960208915220097,2.679159022389668,FBgn0014163,FBtr0075413
97,0.043517269871252616,0.023310421185113245,39.760400660968436,39.26090234392037,1.8418700986842484,1.7369923167981218,,0.016739029612180944,0.00781560789094631,0.0001354968893299047,0.90423436366565,0.8597183285771466,,0.032461603116584685,202273.3845888123,11376043.099453313,3.751776748092632,3.5094544437701427,FBgn0014163,FBtr0331176
98,0.18647240520048175,0.5713476139823284,0.6899780241573193,18.09536308335567,0.4115315204578095,0.047817917388795934,0.1336310693609385,,0.24718637791772802,,0.2341769956246197,0.027929531209348685,0.2602086331235841,,1.9259543257617964,,0.7232059318148983,0.08186865745302409,FBgn0015371,FBtr0305217
99,0.010305919549733084,0.13812618261779536,1.450696790943163,28.864105533264595,12.275764611978927,0.12094398853423954,,0.10978718729815726,0.3862146061985429,0.030448548599624512,1.614204318680232,0.06834380947674609,,0.17378022694716386,5.449097847353063,27362.1117114827,93.35521845953258,0.2140274075232409,FBgn0015773,FBtr0073942
100,0.0037577468383310736,0.30639851002990204,1.4519119246123706,28.736231938358113,40.9034570348892,0.1205095004981992,,0.2543735443006477,0.4105768709953132,0.06936353329837602,1.0515398391266562,0.06702118383476884,,0.3690637216486076,5.13435701266198,11904.973503338622,1591.088359328919,0.21668581304276452,FBgn0015773,FBtr0308337
101,0.04142900906319024,0.9053635150653964,4.361039974322255,63.67992008580985,22.806012331127388,0.07830068430283571,,0.6078157211304579,0.21627928805179386,0.0014556285521259561,1.2347420855490558,0.04692699184856504,,1.348571723164821,87.93569568752291,2785828.992027244,421.2330692658409,0.13064969478711258,FBgn0015903,FBtr0072070
102,0.06197286143349862,0.2613679384979937,1.5643830576942546,31.301807404492852,1.7339151427854171,0.07510488595356372,,0.1824975322366802,0.3539835480751173,,0.849534751441983,0.04344275604283202,,0.3743239617404576,6.913582183433835,,3.5389508401833663,0.12984314090331586,FBgn0016059,FBtr0086891
103,0.02691297170818906,0.09863289853370236,8.27062939488419,25.239744521229127,2.6496419686084103,0.4876423680325115,,0.0825749513741695,0.3545691890917941,0.039862350072526656,1.1001060787619417,0.2737918057668741,,0.11781355618457935,192.9194997533008,15981.112562050635,6.381750539649805,0.8685251862608013,FBgn0016977,FBtr0306341
104,0.14100029099042724,0.8321782730086738,8.364712714157116,25.21374333553809,6.618267128348031,0.4782415009905958,0.11265190792123066,,0.07003299428650073,0.056280055247963465,1.5522426600281722,0.2786855119082547,0.17648242649637647,,999.0779275286328,11295.881821533862,28.218178065906987,0.8206918677029492,FBgn0016977,FBtr0330652
105,0.06861874179972384,0.8133512548503966,0.11634122152580785,23.263720229109893,2.3533385010112915,0.014446359565746782,0.022975160151662836,0.16151793370049589,0.046202749152967335,0.0002722878350211699,1.0624799167433967,0.008415615337489385,0.20494010466501086,4.095769730396716,0.2929539924411144,1987605.0608585563,5.212524032752729,0.02479881700071902,FBgn0019650,FBtr0089185
106,0.0025437447529357755,0.20903191602599527,7.150966862797557,25.660040156808343,21.17847618961411,0.2645185562235282,,0.18790105031876594,0.52415033603135,0.04391972600120536,1.9138543790213975,0.1373655539867513,,0.2325391041900681,97.56042027944098,14991.843547269544,234.3584018881287,0.5093712692581459,FBgn0019968,FBtr0087357
108,0.08780012871273064,1.2645303421477372,5.877076898129407,40.95827854131714,39.811536573889114,0.3733869637638453,0.04510136042431749,,0.14300062367060504,0.051404642296969665,0.800419039932223,0.2194970441242468,0.17092306150959585,,241.5376379482628,32634.80701561102,1980.1608473835413,0.6351694860631717,FBgn0023214,FBtr0086652
109,0.006182854966242568,0.05228899143277981,4.045198640179578,41.23501390141985,4.289551165271454,0.2954020248994468,,0.042491989132360485,0.4518075290224995,,1.4889762583985902,0.16537627566892635,,0.06434480194703551,36.21814818782228,,12.357651168509127,0.5276594599904252,FBgn0024236,FBtr0345601
110,0.0027999154775299666,2.190215310738666,0.04552940675028492,30.098150757468048,22.407516192775113,0.004388879417455135,,1.4226664616623088,0.018386021265983314,6.7706261189237e-07,2.065032965334835,0.0023910111116113232,,3.3718677122598266,0.11274472323536858,1337983612.0138342,243.14225988545718,0.008056115861368927,FBgn0026059,FBtr0303845
111,0.017245298932375863,0.9784112130554984,3.3385884926180838,63.50949997151347,57.25689337134028,0.18591018396696884,,0.6536185344078805,0.2655243950435887,0.00025601511985456096,0.8468193016969056,0.1081503217152409,,1.464598158465547,41.977962594405405,15754759.2850103,3871.371179149648,0.3195792296728926,FBgn0026061,FBtr0075399
112,0.05300723888705298,0.4440675789416402,10.53458312761649,46.6958299934515,34.860974486561496,0.6912104857881723,,0.2892839982523793,0.12934180962264552,0.00017488400196163413,0.9048843254213425,0.3891400774235453,,0.6816692795259648,858.0167696465551,12468267.619216999,1343.0308250580158,1.2277633772054477,FBgn0026160,FBtr0076267
113,0.4295047593691892,0.22207252418228746,1.7841877654982867,109.36011227768508,61.77599201177125,0.0215957003064319,0.42945438667967467,0.2210180618615332,1.7671351615616966,109.23921957648628,,0.012462463205384765,0.4295551379671493,0.2231320172719143,1.8014049246468058,109.48113876824327,,0.03742231884975295,FBgn0026179,FBtr0111038
114,0.020758524089390027,0.983079910297357,14.918594278049946,73.74874368189774,155.01337629437262,0.1063991395290068,,0.8111495279682092,0.06477016865287764,0.00019414392931624557,0.08819030590362006,0.06214188623852498,,1.1914524717175656,3436.2185534185164,28014665.27340517,272469.2536665122,0.18217626753490335,FBgn0026319,FBtr0077429
115,0.009695288794217518,0.3435835435285285,3.9913159691200377,76.26227591662065,29.37304823896203,0.3355058600756917,,0.28758876527187355,0.4226788353902453,1.6957275885997248e-06,1.283871131484402,0.19469878529588655,,0.4104807476468054,37.68961639786018,3429757684.5968423,672.0113426421976,0.5781452718056982,FBgn0026376,FBtr0075794
116,0.27230239244573345,0.21476758916230185,5.162695420870071,75.6004536332426,0.5111647217623335,0.2644396293832148,0.27230143318462785,0.21465392050802445,5.154325716034,75.59828695275642,,,0.2723033517102183,0.21488131800911126,5.171078716612672,75.6026203758268,,,FBgn0026376,FBtr0075796
117,0.007050425784449761,0.33527920186141064,8.076075650400224,51.37434538003191,54.76269575852614,0.4250903898341872,,0.2835171033217677,0.2753289858628888,0.00016293116076907376,1.0236208527491912,0.2319854402291373,,0.3964915762885965,236.8911420879886,16199009.144528115,2929.749661397045,0.7789361235381752,FBgn0027660,FBtr0075233
118,0.011833838309866423,0.10042836835077863,8.103950590055684,51.12307080418809,7.380822733021097,0.4263324731264396,,0.08374043959407315,0.2497077084047485,0.0006495236492147262,1.7998368727670178,0.2355199974058268,,0.1204418942447672,263.00355557952406,4023823.2612620527,30.267489815635518,0.7717364964509362,FBgn0027660,FBtr0075234
119,0.033238240020823616,0.0862307741015057,8.107297206732026,51.41006139050868,2.7144303394880565,0.4221606419440209,,0.0690073443772799,0.2316115525204933,8.774949295387138e-07,1.1257079837426445,0.24091118501279024,,0.10775297135753953,283.78665607566865,3011976848.191311,6.545331626268114,0.7397730727908127,FBgn0027660,FBtr0339898
120,0.013568615853768123,0.4273923215786111,1.0588201449363497,52.97784221086728,27.440026429918444,0.0949176208264346,,0.3347403199614408,0.26799840600087266,4.192108149899334e-05,1.2539143144683822,0.05560261686137793,,0.5456892571692477,4.183234206696669,66950843.46492702,600.4836548929983,0.16203112824369226,FBgn0028371,FBtr0301377
121,0.02046156075272766,0.3465591443647842,0.20981566278902355,20.806595176635447,8.628939387277413,0.01037206863990987,,0.2563947192633994,0.0899988496929255,0.011261151668440637,1.6381234108345308,0.005738299537070302,,0.4684310226353253,0.4891463891127677,38443.17309548646,45.45359309124035,0.01874768076779882,FBgn0028491,FBtr0070610
122,0.02811528960760685,0.6769975481290134,1.478733942647028,56.95183997377438,44.50534686191863,0.10870822306403352,,0.4619639471681602,0.27778468613791496,0.0051368726423706036,0.8647104371665135,0.06390462255047441,,0.992124348625543,7.8717588918879065,631417.654711713,2290.623327954894,0.1849236767247276,FBgn0028789,FBtr0076522
123,0.2056526840201056,0.1904813011041961,11.252448519274877,29.477615517400398,1.050331240357835,0.4001729684384612,,0.11014314066591377,0.14922018184868707,0.003401232939606829,0.5844760991186542,0.2246647818961704,,0.32941793606922304,848.5286380854617,255474.9504137551,1.8874949995990669,0.7127881963398172,FBgn0028953,FBtr0086922
124,0.2143918206534519,0.32441776591182064,11.064623157946244,30.25415908115111,1.1158890427580996,0.4113104222366067,,,0.09866687425032844,,0.6133766890830449,0.2375439810377592,,,1240.8002843664906,,2.0300875105134617,0.7121892236602873,FBgn0028953,FBtr0345417
125,0.006102646742576189,0.6831343800028155,0.19616085447420675,62.77934174419758,25.950864020113105,0.17107744048993978,,0.4537655776391243,0.07367696879114125,6.9636283006325655e-12,1.4347101358344674,0.1000555970770204,,1.0284442102679097,0.5222674257559513,565975893554906.2,469.3961006964693,0.2925122781693009,FBgn0030360,FBtr0339626
126,0.020904852319457344,0.09687632390216944,14.23037351128047,21.60420457094169,12.43741451926369,0.6143036861380331,,0.08099239613263848,0.19289248066708875,0.03729282020149722,1.679055611208882,0.32684878100955816,,0.11587534856270355,1049.8259422566696,12515.590202651378,92.12874123485314,1.1545676188149512,FBgn0031001,FBtr0074674
127,0.02205307157736178,0.2655705256852113,29.87675302995441,23.60690172205257,128.29754759682248,1.6220220540618655,,0.21843521839195346,0.051658725477064384,0.03369255601542732,0.13531667355662425,0.7702333155803952,,0.32287698216396016,17279.179139043965,16540.324475812275,121642.5166738304,3.4157903724023737,FBgn0031632,FBtr0077384
128,0.007973467326080673,0.039907452374611414,29.875036518820963,23.398408492882396,15.814272577401534,1.6346133511082626,,0.03267681516275064,0.04379941893669319,0.06126674536489962,1.5100335912604534,0.7813833406448472,,0.04873806541732192,20377.389213562714,8936.09602956731,165.61963826486684,3.419526202614344,FBgn0031632,FBtr0336962
129,0.002988293191292993,0.12843672315706942,5.055028483005817,22.139042150875152,31.43538630581079,0.4195354904741837,,0.10548777406905263,0.5234920242765062,0.08259588842884052,1.5137655251741469,0.21790788749915196,,0.15637823435848938,48.813184879590324,5934.159637746355,652.7982674740024,0.8077267408142756,FBgn0031879,FBtr0290119
130,0.02974894875954447,0.10269614977553357,5.0631553257097055,22.273248359537245,6.272184718525724,0.4092585335406784,,0.07805629810533232,0.4530606863857972,0.007729389486201278,1.5238443378681985,0.2274488376096888,,0.13511400661721046,56.58301994102614,64183.28295802351,25.816482803186588,0.7363965849906451,FBgn0031879,FBtr0302162
131,0.06318859706837815,0.3899501959093502,1.3350308241343924,42.297590060732034,5.152635584543091,0.12145626791811165,,0.2517859862762173,0.2941684947643617,1.3825011963941395e-06,1.4548308234664922,0.07190891840820232,,0.6039301771263974,6.0587973665114605,1294093726.3649814,18.24930640652681,0.20514319145861984,FBgn0032629,FBtr0080971
132,0.01952745462823848,0.3532090513427037,0.3198466924147128,27.900464793275376,4.754382511581676,0.038961584200938114,,0.27948209003657937,0.1290004230134731,0.0034034641278775173,1.46800430548559,0.022304280472553503,,0.4463850758167876,0.7930354355345585,228718.7131795188,15.397879271857198,0.06805891117244371,FBgn0032681,FBtr0081085
133,0.04814559526840017,2.1933214008957482,0.5205587625738379,71.65579198333828,32.61402326014999,0.0767032397520128,0.03369563523269524,,0.07569859081391092,0.027672152141053136,1.2148529544973306,0.04608488590693749,0.06879224349803674,,3.5797420054827205,185549.44691642025,875.5582387777299,0.127664132668908,FBgn0032682,FBtr0300674
134,0.0008872572903622805,2.172668994018376,0.012404318855861924,20.306808876435174,23.750383446009078,0.0022828131979810077,,1.3554275531344664,0.005930796067453985,0.2712604638490421,2.5531695822355096,0.0009633200427962713,,3.482657960325912,0.025943756036775158,1520.1864690961768,220.93350859153,0.005409662277709277,FBgn0032955,FBtr0085923
135,0.042636544089728716,0.21233958229760333,23.17027083510293,23.227719288334228,41.96183642055193,1.362502837511646,,0.15329616572527793,0.046393122352774124,0.07560817954537427,1.036651354991728,0.6587645969420924,,0.2941241093474121,11572.005145282474,7135.827718400107,1698.5418552790186,2.81802329822298,FBgn0033483,FBtr0088406
136,0.04496464244430769,0.38629385004220107,0.6627906052741371,22.729259751865968,2.3971523541859043,0.06336652841147823,,0.28367337516274,0.24514865713407966,,1.0278953800353494,0.036891895062838936,,0.5260378718828269,1.7919387834924767,,5.590393264518228,0.10884008306115156,FBgn0033649,FBtr0113070
137,0.012891658812437841,0.6771878253065264,1.3799766788006846,67.82923442543272,28.60904471092543,0.03345616624472514,,0.5453568468915091,0.2717422952388808,2.061862911210428e-10,1.355156831140822,0.019547027566913358,,0.8408867576473485,7.007873516191956,22313826092537.74,603.9724852972962,0.05726267361945686,FBgn0033652,FBtr0088030
138,0.030241338450011562,0.4994992153560703,2.03050893274238,24.310045220180765,16.036516782173972,0.20329832874594134,,0.3695763802936313,0.4907973097850068,,1.9589958030664565,0.10994647898548217,,0.6750958108932734,8.400548339909726,,131.27637644878777,0.37591208788369,FBgn0033987,FBtr0087409
139,0.042938650378898366,0.15214855891025578,2.0208019770475825,24.35544304068738,3.2975184137837275,0.20141097492630794,,0.10852427697510048,0.4626193151868986,,1.3572040781040764,0.11204610639136056,,0.21330880632154645,8.827216020562444,,8.01178530529652,0.3620507854067989,FBgn0033987,FBtr0087411
140,0.01063919665242835,0.7437201992374874,0.17279140722350494,23.496224078311187,11.669003673317327,0.011855204478078406,,0.6115318451651561,0.07754607652734395,1.180097140640467e-06,1.7043103981600043,0.006572048740429793,,0.9044823080382138,0.38502103197640347,467819577.66509575,79.89486356176637,0.021385397273827742,FBgn0034013,FBtr0087382
142,0.025821898268131128,5.502502227326889,0.021032187338955833,77.54736090686883,122.4938681110894,0.007517553456970986,0.01783851954624447,,0.0011257887348883485,0.01811890453897729,0.5281509770269581,0.004242217998281185,0.037378125939273255,,0.3929271012867302,331896.06858868076,28409.959230371904,0.013321712840149658,FBgn0034504,FBtr0345355
143,0.08370955365959863,1.1344065868686417,3.010134015702531,30.752520751999363,42.169631149074014,0.25221230081471263,0.06335849801487499,,0.28123929294598865,0.011068323587008487,0.8761707332109445,0.1476779370730662,0.1105974666925356,,32.21778400015239,85443.6107842197,2029.6019073040868,0.4307416933294405,FBgn0034602,FBtr0071583
144,0.0048957310927384865,0.13200260040871412,14.860217427966562,27.145508430859586,26.95797973796485,0.4319708634054337,,0.11690112100058195,0.15849032378107636,0.1648408566545497,1.8225761700516063,0.2196431800197881,,0.14905491380682234,1393.309425700142,4470.2426505469775,398.73925901925185,0.8495543855011786,FBgn0034606,FBtr0071622
145,0.34098057014833305,0.14639497877390495,2.8605592057504,125.44550890497972,0.9969935343556149,0.11527158578510766,0.3409775005356643,0.14625440501563058,2.8539872643554536,125.43386440853908,,,0.3409836397886357,0.14653568764593206,2.8671462805042918,125.4571544824227,,,FBgn0034644,FBtr0071662
146,0.3507727808295098,0.966964269527017,7.4046638806840015,114.7535540984785,8.485032641849433,0.3591187034656799,0.35077242617047216,0.9665928417536797,7.395875264068447,114.75241253657505,,,0.350773135488906,0.9673358400270382,7.413462940929182,114.75469567173828,,,FBgn0035157,FBtr0072606
147,0.05162111713627615,0.3709590793839089,1.2078156016067398,41.51220091387043,6.201635924847884,0.13679616947802398,0.009725725097810244,0.1400642118168164,0.2733371598528732,0.0011031662653466947,1.69908254515368,0.07968349605904332,0.2739887985315472,0.9824825113593753,5.337066238157579,1562106.1655397618,22.6359150437186,0.2348440129935349,FBgn0035236,FBtr0072746
150,0.02016836988211789,0.6131177118163589,0.18335530272624195,35.97522070494786,6.1088455139352416,0.029279923176865626,,0.4523715807455845,0.07244303474062784,0.00026624024326267584,1.7003413843852948,0.016592635420203984,,0.8309835200596803,0.4640772871843449,4861085.194745782,21.94735354666314,0.051668338364094124,FBgn0035432,FBtr0073058
151,0.04629509379431285,0.1661812617199573,11.041572432194462,31.216570335425207,5.612535279141076,0.6294959118844784,,0.13341873703192675,0.21841127445624595,2.412899952467727e-05,1.4679437722145758,0.3508634418150282,,0.20698900590123606,558.1961008144755,40386020.25375864,21.458963794015556,1.1293998058885204,FBgn0035625,FBtr0331806
152,0.1422291706800037,0.5861938386160163,13.24359452563606,44.7287749212247,14.088973442827328,0.5591844528775297,0.017853571410733234,0.13263410295550346,0.07046616470548199,0.006025184667133288,1.5313226019916295,0.3196549398549562,1.133058284358739,2.590760662411688,2489.0356484210997,332050.12235840264,129.62596673916178,0.9782024719587455,FBgn0035656,FBtr0077070
153,0.08335841833682359,1.0176076057319086,13.211738579659734,44.58334675844424,87.9915499513375,0.5642971563380437,0.033226601510026745,,0.05188939348531575,0.008575180757509229,0.2552885414882158,0.323337661229226,0.20912839688163745,,3363.8866167642827,231793.92532840613,30328.477798899254,0.9848258301882588,FBgn0035656,FBtr0332041
154,0.005935290395477418,3.7226999056576346,0.022130033095325557,17.48060242251427,60.98889567143782,0.010732209038060402,,1.546765981644094,0.01008426812933747,0.09124366342576963,0.752872113920218,0.006067160692723205,,8.959658249564582,0.04856459175013822,3348.960898557152,4940.607211300827,0.018984219583102462,FBgn0035954,FBtr0076521
155,0.02934449824221113,0.5145399840354691,4.14778129454016,38.18920966041485,38.75537978975851,0.13783268068223664,,0.4136621791142545,0.42127173409304863,,0.7846773718723297,0.07992793782022549,,0.6400183737805427,40.83846191194325,,1914.1363272201013,0.2376872015237214,FBgn0035956,FBtr0076547
156,0.2870440738090093,0.38488322687449456,12.290194343717332,73.5877325833577,5.838197693558017,3.014586271999858,0.2870401084085909,0.38426598805788414,12.20045874688778,73.57959794711799,,,0.28704803926420874,0.3855014571495441,12.380589954854988,73.59586811892699,,,FBgn0036007,FBtr0333864
157,0.4916419380813044,0.17976287272059505,12.290194343717332,73.5877325833577,3.8115247736369122,3.014586271999858,0.4916241877469686,0.17933241322193325,12.147302265803653,73.56746480731594,,,0.4916596890565248,0.1801943654701715,12.43476730068413,73.60800594315509,,,FBgn0036007,FBtr0333865
158,0.008780969895495096,1.0265855010409717,14.028904297019533,12.259421121821198,698.307697484226,0.4434831584893455,,0.7932416994837724,0.002405927970602731,2.9056662438776235,0.0007715179998201694,0.23688020582713876,,1.3285708399260747,81802.1811873397,51.72424966522947,632044411.7692419,0.8302817501231382,FBgn0037007,FBtr0078218
159,0.003980980717761128,0.08107866868644943,15.69314772612833,8.585853738784031,4.204095796851972,0.4557836135665286,,0.06345477161099064,0.4753008993317123,3.483214993189548,1.55193243063482,0.2366124621177288,,0.10359741827245712,518.1452126439417,21.163460931330537,11.388653990482476,0.8779702494807745,FBgn0037007,FBtr0078219
161,0.003881998987867597,0.05832342785238849,6.650848098165913,21.171139369549472,11.9852977447969,0.44182119700178496,,0.0478500489913462,0.5936721649056049,,1.7544913282300378,0.23129437657428675,,0.0710892111535342,74.508766015517,,81.87407923887984,0.8439719677205129,FBgn0037213,FBtr0078961
162,0.002755865522784553,0.4154471333166813,6.610838412494554,21.3603170988206,179.8386555507689,0.4574867835082662,,0.35392016816560057,0.7217339175438616,,0.22914784997132984,0.2043210756330338,,0.4876702039209303,60.55304240770641,,141140.06321401056,1.0243395422439787,FBgn0037213,FBtr0078962
163,0.2823284453140572,0.8028852088358879,1.2666529657701022,150.34814457856368,2980.191025998668,0.025202137859112458,0.2822580575564509,0.7944971824124295,1.2453256598238374,149.91944750328184,,0.014974333273564368,0.2823988506245244,0.8113617931407814,1.2883455207380483,150.77806752003852,,0.042415761761560165,FBgn0037261,FBtr0078895
164,0.014330766743837504,0.5200863661596125,22.451867842896366,32.756180509479776,724.4684628263368,0.6878813027139449,,0.42968272466497215,0.07293088081801398,,8.418718183936796e-05,0.3678641555050559,,0.6295105963964786,6911.83712552083,,6234376091.022927,1.2862919084187057,FBgn0037363,FBtr0334946
165,0.04180369894280418,0.3958429570266411,9.557210101448096,27.757257063104053,12.137938723393571,1.6545352543254097,0.02664026043620608,0.143060681061749,0.18487434029248395,0.14773278353401326,2.760174548340104,0.6922507899887088,0.06559805409880899,1.0952810056871094,494.06675246935265,5215.2629987497085,53.37689840718851,3.9544727826894905,FBgn0037992,FBtr0082550
166,0.03650805698617561,0.11475595592075173,9.343920192416912,29.2670129754342,4.715854382214713,1.256751147829673,,0.07844160532437472,0.27837837971086365,0.033056888396493414,1.7417070586775227,0.6064089084255088,,0.1678819468932189,313.63371197482877,25911.635669710988,12.768669934162176,2.604551855400746,FBgn0037992,FBtr0308292
167,3.3306379249717104e-16,0.2851827891560623,96.39413309980783,39.89889679521092,1839.0147443113915,6.638298333030309,1.163683845743115e-16,0.25331966862565075,0.00015914611818943216,,6.317084785196528e-07,0.9124783928649752,9.532785926211687e-16,0.32105372501105445,58385520.18594241,,5353696119007.333,48.293751504572704,FBgn0038071,FBtr0082648
168,0.019419316804117542,0.5744762794202313,3.6735025133198365,25.581583117408446,38.22971585971844,0.2616280506194063,,0.4676374522498024,0.5546038241070939,0.0021705904775065074,0.8438241872330384,0.15000159817374298,,0.7057240476116102,24.33200084239113,301492.7972708362,1732.009104298385,0.45632338391240096,FBgn0038385,FBtr0083201
169,0.027841096720665988,0.2647716202107104,1.8208449695725903,58.593375752457135,13.101396513209009,0.19890149698656728,,0.19818994491790293,0.3390252913980769,0.0006819763597949763,1.5006734350639983,0.11807285449718602,,0.35372132979826065,9.779436777549556,5034168.168381607,114.37970885984603,0.33506266679137736,FBgn0038475,FBtr0083422
171,0.11315306605980376,0.4912277287451545,2.527361803726518,26.304445505513684,4.742994549912212,0.07050767409549595,0.07866145684851435,,0.4162072195141555,0.0003351757954307166,1.5028690995795309,0.03991714679421947,0.16276861466463075,,15.347061241253927,2064361.0391477838,14.968700405638005,0.12454126874310027,FBgn0038535,FBtr0089416
172,0.11961704448322152,0.3487005285301333,6.975176567029722,21.660055661694198,2.8088107330143712,0.20581208946590399,0.07704292885461983,,0.2525348204174009,0.002407110008472101,1.1750220004669172,0.11682104197069552,0.1857177231397922,,192.65892941347457,194905.09765504487,6.714272354697803,0.3625940623004109,FBgn0038803,FBtr0083908
173,0.06264115306674567,0.6756638937336987,0.21471921185582246,31.22028064815661,2.807078743155905,0.014405513371553776,0.04091546484918905,,0.07814362275504645,,1.159846207281736,0.008436804545686506,0.09590295679139113,,0.5899949133982045,,6.793737842834273,0.024596849953589725,FBgn0039026,FBtr0084312
174,0.011005275678389544,0.16960338133426828,90.06993901400575,36.090512393036434,134.2263323164353,1.2656200438803484,,0.14888037538496096,0.0006666851646414353,,0.1265269230155191,0.6357569841739119,,0.193210870711728,12168553.23059413,,142394.2656450461,2.5195068797443563,FBgn0039286,FBtr0084803
175,0.011005649180143216,0.16960501113262408,90.06754094489916,36.084888311525454,134.2197787651463,1.2655938259287178,,0.14888218889733493,0.000667096367358345,,0.12653385668469186,0.6357338543204133,,0.19321223051827696,12160404.896199152,,142372.5592799723,2.519494158355157,FBgn0039286,FBtr0330288
176,0.05764243733079875,0.05539059231502057,90.11760865228031,36.194949944476754,3.183483221569674,1.267802641275498,,0.04678133598058814,0.0002409210783484944,,1.2328142540711504,0.6491628633142593,,0.06558422611705504,33708895.231899075,,8.220675084302462,2.4759942813411144,FBgn0039286,FBtr0330289
177,0.25755938481783897,0.14243919449869333,164.65625571990125,27.02991379543785,3.9339195405322385,4.837023961098359,,0.09505733875310407,3.642097490544333e-08,,1.5209721195736554,1.5467882512661266,,0.21343879805149774,744397496719.5487,,10.174889304163834,15.12605282661551,FBgn0039350,FBtr0084889
178,0.2369458857570564,0.4494076717384297,166.30472833199346,26.22994058684701,21.27148705930215,4.6208051407346735,0.16495256703403738,,2.9035075588906324e-07,3.779504582955532e-05,1.3907517549028785,1.4427542274442933,0.3403605884206156,,95254660456.76624,18203702.84222563,325.34646109122264,14.799360655115047,FBgn0039350,FBtr0336450
180,0.006457194187565251,2.421196833887456,0.02838024763271305,36.755490431747326,4.6048216823119725,0.004004763167101071,,1.252910795719282,0.010153923368281708,,1.620482943313471,0.002368336065568832,,4.678859922394731,0.07932288106586477,,13.085224261930804,0.006771897053688338,FBgn0040038,FBtr0113686
181,0.05193824316188875,0.9308191310262972,6.121865891013464,22.09410874678927,22.925734603138377,0.6339574504606142,0.019895577546640977,0.35307861990315353,0.31640700466381577,0.005920273532570843,1.1982088010012977,0.36536134869606535,0.13558697134675152,2.453913111256082,118.4463094531483,82453.89991346805,438.64584090379003,1.100012495653595,FBgn0041160,FBtr0075580
182,0.05575751883517915,0.305817477315153,34.000240971261896,22.315147377888632,28.71701422993087,1.6955026274499898,,0.22494861620306236,0.02097044292988393,0.036287095051068606,1.2544534295317449,0.8098903286364421,,0.4157586341717222,55125.98803797775,13722.944804374067,657.39140797748,3.5495289399613004,FBgn0041184,FBtr0081040
183,0.05575751883517915,0.305817477315153,34.000240971261896,22.315147377888632,28.71701422993087,1.6955026274499898,,0.22494861620306236,0.02097044292988393,0.036287095051068606,1.2544534295317449,0.8098903286364421,,0.4157586341717222,55125.98803797775,13722.944804374067,657.39140797748,3.5495289399613004,FBgn0041184,FBtr0329928
184,0.059507113362366124,0.2556414608188485,40.98250933277193,13.111048572101787,21.684890225740762,1.3321373081013892,0.04422976167789528,0.15855577256904435,0.007211329539818971,0.940212871714482,1.4955328535174757,0.6726236994382249,0.08006139771924717,0.4121739336934993,232906.5759561589,182.83050554982586,314.4260341699891,2.6383099630859754,FBgn0044028,FBtr0075435
185,0.01277021452916462,3.1291542752315418,0.034097672483448915,30.07295151224885,45.86695677764924,0.0037376241917233717,0.0046668266518759705,0.0026803979424954217,0.013514365107539877,0.0023303392351082647,0.7874159993966997,0.0021993272132644066,0.0349441689794355,3653.042081163499,0.08603077240675465,388090.45439946593,2671.7487651439787,0.006351867295735732,FBgn0050015,FBtr0113357
186,0.02517727283584057,0.3041100722526986,3.1856086475874137,31.63663153997443,7.601771529677503,0.1247820602698834,,0.25589529142273626,0.4478407704441543,0.0006044099942391157,1.5617151254444583,0.07248795901523594,,0.3614092917902141,22.660068321870614,1655956.1634252856,37.002222395053955,0.21480205508233574,FBgn0050089,FBtr0340007
187,0.02120046621013664,0.5229518016483096,0.10711507738282867,21.980250366068788,3.0545507517573447,0.008423091479698566,,0.40288544726096576,0.048135266777330085,,1.2333407389024602,0.004720057803163577,,0.6787998640965291,0.2383624433994625,,7.565046706690563,0.015031271444984846,FBgn0050115,FBtr0340387
